,FMID,x,y,WIC,SNAP,Fruits,Vegetables,Organic,Meat
2844,,,,,,,,,
2845,1021297.0,-89.908925,38.591615000000004,N,N,Y,Y,-,Y
2846,,,,,,,,,
2847,1018214.0,-119.79104129999999,36.809760600000004,N,Y,Y,Y,Y,Y
2848,,,,,,,,,
2849,1021251.0,-80.212735,25.747026,N,Y,Y,Y,Y,Y
2850,,,,,,,,,
2851,1018504.0,-71.865502,41.573913,Y,N,Y,Y,N,Y
2852,,,,,,,,,
2853,1001925.0,-73.930027,42.649656,N,Y,Y,Y,N,N
2854,,,,,,,,,
2855,1010394.0,-92.03263299999999,44.384124,Y,Y,Y,Y,Y,Y
2856,,,,,,,,,
2857,1019155.0,-97.132941,31.556820000000002,Y,Y,Y,Y,Y,Y
2858,,,,,,,,,
2859,1005268.0,-158.02258,21.500382000000002,N,Y,Y,Y,N,N
2860,,,,,,,,,
2861,1004574.0,-96.617391,41.212078999999996,N,Y,Y,Y,-,N
2862,,,,,,,,,
2863,1005263.0,-157.952992,21.402403,N,Y,Y,Y,N,N
2864,,,,,,,,,
2865,1005269.0,-157.971725,21.453708,N,Y,Y,Y,N,N
2866,,,,,,,,,
2867,1005264.0,-157.6946,21.331444,N,Y,Y,Y,N,N
2868,,,,,,,,,
2869,1005266.0,-157.999449,21.387839000000003,N,Y,Y,Y,N,N
2870,,,,,,,,,
2871,1019489.0,-77.196229,38.832801,N,N,Y,Y,N,Y
2872,,,,,,,,,
2873,1021340.0,-122.333359,47.663924,Y,Y,Y,Y,Y,Y
2874,,,,,,,,,
2875,1020197.0,-122.040479,37.902665999999996,Y,Y,Y,Y,Y,Y
2876,,,,,,,,,
2877,1018219.0,-92.425855,41.017421999999996,Y,Y,Y,N,N,N
2878,,,,,,,,,
2879,1021366.0,-96.403458,30.2145775,N,N,Y,Y,N,Y
2880,,,,,,,,,
2881,1018552.0,-122.581273,47.330952,Y,Y,Y,Y,Y,Y
2882,,,,,,,,,
2883,1020021.0,-76.865814,42.903737,Y,Y,Y,Y,N,N
2884,,,,,,,,,
2885,1019394.0,-73.106489,41.62258,Y,N,N,Y,-,N
2886,,,,,,,,,
2887,1018319.0,-103.271392,47.797315000000005,N,N,Y,Y,N,N
2888,,,,,,,,,
2889,1001962.0,-91.47287800000001,43.260191,Y,N,Y,Y,N,N
2890,,,,,,,,,
2891,1011229.0,-82.38185109999999,31.235752,N,Y,Y,Y,-,Y
2892,,,,,,,,,
2893,1019613.0,-85.642864,42.67262,Y,N,Y,Y,N,N
2894,,,,,,,,,
2895,1004499.0,-71.36989200000001,42.363071000000005,Y,Y,Y,Y,Y,Y
2896,,,,,,,,,
2897,1019016.0,-111.42088999999999,38.299219,N,N,Y,Y,-,Y
2898,,,,,,,,,
2899,1019664.0,-75.251749,41.567023,Y,N,Y,Y,Y,N
2900,,,,,,,,,
2901,1012485.0,-83.064645,42.356528000000004,N,Y,Y,Y,-,N
2902,,,,,,,,,
2903,1020047.0,-78.885734,38.068559,Y,Y,Y,Y,-,Y
2904,,,,,,,,,
2905,1019124.0,-80.186112,39.896462,N,N,Y,Y,-,N
2906,,,,,,,,,
2907,1019743.0,-71.375284,41.818877,Y,Y,Y,Y,-,Y
2908,,,,,,,,,
2909,1021452.0,-94.462592,37.140206,N,Y,Y,Y,N,Y
2910,,,,,,,,,
2911,1006093.0,-80.415459,38.47842,Y,N,Y,Y,N,N
2912,,,,,,,,,
2913,1000384.0,-77.45294799999999,43.212229,Y,N,Y,Y,-,Y
2914,,,,,,,,,
2915,1019864.0,-79.15934399999999,40.610507,Y,Y,Y,Y,N,N
2916,,,,,,,,,
2917,1012212.0,-116.97113,44.244083,N,Y,Y,Y,-,N
2918,,,,,,,,,
2919,1019641.0,-95.84818100000001,41.583892999999996,Y,Y,Y,Y,N,N
2920,,,,,,,,,
2921,1019114.0,-70.02799499999999,41.939238,Y,Y,Y,Y,Y,Y
2922,,,,,,,,,
2923,1002890.0,-118.334753,34.03979,Y,Y,Y,Y,Y,N
2924,,,,,,,,,
2925,1002280.0,-91.979567,31.035239,N,N,Y,Y,-,N
2926,,,,,,,,,
2927,1019067.0,-79.958472,37.27783,N,Y,Y,Y,-,Y
2928,,,,,,,,,
2929,1018650.0,-118.45067399999999,34.045724,N,Y,Y,Y,Y,N
2930,,,,,,,,,
2931,1011203.0,-86.915836,40.461469,Y,Y,Y,Y,Y,Y
2932,,,,,,,,,
2933,1019424.0,-74.23813100000001,40.780392,Y,N,Y,Y,-,Y
2934,,,,,,,,,
2935,1019657.0,-91.835774,36.723987,N,N,Y,Y,Y,N
2936,,,,,,,,,
2937,1019877.0,-96.70591800000001,41.837740999999994,N,N,Y,Y,-,N
2938,,,,,,,,,
2939,1002177.0,-73.96631,41.36957,Y,N,Y,Y,Y,Y
2940,,,,,,,,,
2941,1016908.0,-87.68439599999999,41.902871999999995,Y,Y,Y,Y,Y,N
2942,,,,,,,,,
2943,1019911.0,-71.516856,41.713691,Y,Y,Y,Y,-,N
2944,,,,,,,,,
2945,1012204.0,-112.265596,33.658196999999994,N,N,Y,Y,-,N
2946,,,,,,,,,
2947,1010319.0,-95.560152,29.736539,N,N,Y,Y,-,Y
2948,,,,,,,,,
2949,1019509.0,-105.46641100000001,38.136152,N,N,Y,Y,-,Y
2950,,,,,,,,,
2951,1021367.0,-71.83171999999999,41.375089,Y,Y,Y,Y,Y,Y
2952,,,,,,,,,
2953,1019364.0,-80.760056,37.972743,N,Y,Y,Y,-,N
2954,,,,,,,,,
2955,1019444.0,-82.913324,40.123435,N,Y,Y,Y,-,Y
2956,,,,,,,,,
2957,1021274.0,-72.751662,42.119741999999995,Y,Y,Y,Y,-,N
2958,,,,,,,,,
2959,1019797.0,-83.078781,39.954491,Y,Y,Y,Y,-,Y
2960,,,,,,,,,
2961,1021246.0,-83.380778,42.319173,Y,Y,Y,Y,-,N
2962,,,,,,,,,
2963,1002816.0,-71.906161,42.541635,Y,Y,Y,Y,Y,Y
2964,,,,,,,,,
2965,1020070.0,-85.57169499999999,38.288727,N,N,Y,Y,-,Y
2966,,,,,,,,,
2967,1001661.0,-89.470061,43.076159000000004,Y,Y,Y,Y,Y,Y
2968,,,,,,,,,
2969,1021217.0,-89.470022,43.076384999999995,Y,Y,Y,Y,Y,Y
2970,,,,,,,,,
2971,1004515.0,-84.55985799999999,42.734770000000005,Y,Y,Y,Y,N,N
2972,,,,,,,,,
2973,1005280.0,-122.057,36.9598,Y,Y,Y,Y,Y,Y
2974,,,,,,,,,
2975,1020020.0,-118.44653000000001,34.061784,Y,Y,Y,Y,Y,N
2976,,,,,,,,,
2977,1021258.0,-70.941897,42.181987,N,Y,Y,Y,-,N
2978,,,,,,,,,
2979,1020010.0,-86.65300400000001,36.467683,N,N,Y,Y,-,Y
2980,,,,,,,,,
2981,1019955.0,-93.74172800000001,36.404902,Y,N,Y,Y,Y,N
2982,,,,,,,,,
2983,1019392.0,-90.00828100000001,35.055288,N,Y,Y,Y,-,N
2984,,,,,,,,,
2985,1020157.0,-84.096509,36.946999999999996,N,Y,Y,Y,Y,N
2986,,,,,,,,,
2987,1020156.0,-84.159267,36.741975,N,Y,Y,Y,Y,N
2988,,,,,,,,,
2989,1019221.0,-93.28003199999999,44.955321000000005,N,Y,N,Y,Y,N
2990,,,,,,,,,
2991,1019878.0,-97.114886,40.64738,N,N,Y,Y,-,N
2992,,,,,,,,,
2993,1019069.0,-101.99615,33.578343,N,Y,Y,Y,-,N
2994,,,,,,,,,
2995,1018274.0,-81.1452,36.159075,Y,Y,Y,Y,Y,Y
2996,,,,,,,,,
2997,1019652.0,-79.89086400000001,40.445948,N,Y,Y,Y,N,N
2998,,,,,,,,,
2999,1021428.0,-76.706717,37.269293,N,Y,Y,Y,Y,Y
3000,,,,,,,,,
3001,1019337.0,-82.277984,37.674029,N,Y,Y,Y,N,Y
3002,,,,,,,,,
3003,1020187.0,-121.81930600000001,37.296867,Y,Y,Y,Y,Y,Y
3004,,,,,,,,,
3005,1019433.0,-71.137946,42.452024,Y,Y,Y,Y,Y,Y
3006,,,,,,,,,
3007,1019369.0,-84.977051,40.1721,N,Y,Y,Y,Y,N
3008,,,,,,,,,
3009,1011274.0,-86.526471,34.801092,Y,N,Y,Y,-,Y
3010,,,,,,,,,
3011,1021231.0,-111.908597,34.739119,N,N,Y,Y,N,Y
3012,,,,,,,,,
3013,1019229.0,-95.28964599999999,32.957692,N,N,Y,Y,N,Y
3014,,,,,,,,,
3015,1019848.0,-84.251024,36.017239000000004,N,Y,N,Y,N,Y
3016,,,,,,,,,
3017,1019653.0,-88.01125,44.517943,Y,Y,Y,Y,Y,Y
3018,,,,,,,,,
3019,1019449.0,-106.32952399999999,42.850412,N,Y,N,Y,N,N
3020,,,,,,,,,
3021,1018925.0,-81.3258422,35.735392,N,N,Y,Y,Y,Y
3022,,,,,,,,,
3023,1019463.0,-89.82674,44.392924,Y,Y,Y,Y,-,N
3024,,,,,,,,,
3025,1008231.0,-82.578257,36.976874200000005,Y,N,Y,Y,-,N
3026,,,,,,,,,
3027,1019845.0,-82.598648,35.555133000000005,N,Y,Y,Y,Y,Y
3028,,,,,,,,,
3029,1020158.0,-83.542778,37.727015,Y,N,Y,Y,N,N
3030,,,,,,,,,
3031,1009027.0,-71.202747,43.580593,N,Y,Y,Y,Y,Y
3032,,,,,,,,,
3033,1019098.0,-102.01633050000001,33.5197029,Y,Y,Y,Y,-,Y
3034,,,,,,,,,
3035,1020138.0,-84.68230799999999,38.149925,Y,N,Y,Y,N,Y
3036,,,,,,,,,
3037,1020168.0,-84.733856,38.050275,Y,Y,Y,Y,Y,Y
3038,,,,,,,,,
3039,1019038.0,-74.117834,42.040521999999996,Y,Y,Y,Y,Y,Y
3040,,,,,,,,,
3041,1005140.0,-84.52091999999999,34.100488,N,N,Y,Y,-,Y
3042,,,,,,,,,
3043,1021317.0,-88.435654,42.310266,Y,Y,Y,Y,Y,Y
3044,,,,,,,,,
3045,1021386.0,-88.435654,42.310266,N,Y,Y,Y,Y,Y
3046,,,,,,,,,
3047,1021385.0,-88.435654,42.310266,N,Y,Y,Y,Y,Y
3048,,,,,,,,,
3049,1011337.0,-99.3957807,36.4314963,N,Y,Y,Y,N,Y
3050,,,,,,,,,
3051,1021328.0,-86.559788,39.138753,N,Y,Y,Y,Y,Y
3052,,,,,,,,,
3053,1019912.0,-71.50432099999999,42.007653999999995,Y,Y,Y,Y,-,N
3054,,,,,,,,,
3055,1007309.0,-75.106815,40.336871,Y,N,Y,Y,Y,Y
3056,,,,,,,,,
3057,1017915.0,-81.0833677,36.94863970000001,N,Y,Y,Y,-,Y
3058,,,,,,,,,
3059,1019708.0,-74.841627,40.243417,N,Y,Y,Y,Y,Y
3060,,,,,,,,,
3061,1018508.0,-74.839997,40.240829,N,N,Y,Y,-,Y
3062,,,,,,,,,
3063,1007259.0,-77.053889,42.661345000000004,Y,N,Y,Y,Y,Y
3064,,,,,,,,,
3065,1002366.0,-80.16924300000001,26.030260000000002,N,Y,Y,Y,Y,Y
3066,,,,,,,,,
3067,1019508.0,-85.495124,40.177147,N,Y,Y,Y,-,Y
3068,,,,,,,,,
3069,1019247.0,-95.386342,29.780471999999996,N,N,Y,Y,Y,Y
3070,,,,,,,,,
3071,1019245.0,-95.7750405,29.741367800000003,N,N,Y,Y,Y,Y
3072,,,,,,,,,
3073,1019246.0,-95.2539369,29.9415214,N,N,Y,Y,Y,Y
3074,,,,,,,,,
3075,1019250.0,-95.17738320000001,29.9341141,N,N,Y,Y,Y,Y
3076,,,,,,,,,
3077,1019242.0,-95.26831,29.988144000000002,N,N,Y,Y,-,Y
3078,,,,,,,,,
3079,1019244.0,-95.68729809999999,29.922380800000003,N,N,Y,Y,Y,Y
3080,,,,,,,,,
3081,1019327.0,-83.614751,42.240285,Y,Y,Y,Y,Y,Y
3082,,,,,,,,,
3083,1016909.0,-122.6401341,41.7070195,Y,Y,Y,Y,N,N
3084,,,,,,,,,
3085,1019863.0,-78.314111,35.821835,N,Y,Y,Y,N,Y
3086,,,,,,,,,
3087,1019792.0,-80.13018100000001,40.792698,Y,Y,Y,Y,-,Y
